00000147,浅草ビューホテル,東京都／つくばエクスプレス「浅草駅」直結,326 ,111-8765,東京都,台東区西浅草3-17-1,35.715466,139.791943,東京,
00002578,THE KITANO HOTEL TOKYO,東京都／永田町,70 ,102-0093,東京都,千代田区平河町2-16-15,35.679273,139.74096,東京,
00000630,ザ ロイヤルパークホテル アイコニック 東京汐留,東京都／汐留,490 ,105-8333,東京都,港区東新橋1-6-3,35.66414,139.760465,東京,
00002511,三井ガーデンホテル日本橋プレミア,東京都／東京メトロ「三越前」駅 地下直結,264 ,103-0022,東京都,中央区日本橋室町3丁目4番地4号,35.688367,139.773338,東京,
00002011,アンダーズ 東京,東京都／虎ノ門ヒルズ 森タワー,164 ,105-0001,東京都,港区虎ノ門1-23-4,35.666801,139.749471,東京,
00002770,ヴィラフォンテーヌ グランド 東京有明｜住友不動産,東京都／有明,749 ,135-0063,東京都,江東区有明2-1-5,35.637408,139.791553,東京,
00000103,ロイヤルパークホテル,東京都／日本橋・水天宮前駅直結,419 ,103-8520,東京都,中央区日本橋蛎殻町2-1-1,35.68237,139.786686,東京,
00001281,三井ガーデンホテル汐留イタリア街,東京都／浜松町駅徒歩8分,372 ,105-0021,東京都,港区東新橋2-14-24,35.660198,139.75701,東京,
00001279,ザ・ペニンシュラ東京,東京都／日比谷,314 ,100-0006,東京都,千代田区有楽町1-8-1,35.674694,139.760656,東京,
00002708,三井ガーデンホテル六本木プレミア,東京都／六本木駅より徒歩5分,257 ,106-0032,東京都,港区六本木3-15-17,35.662094,139.735921,東京,
00000662,グランド ハイアット 東京,東京都／六本木ヒルズ,387 ,106-0032,東京都,港区六本木6-10-3,35.659832,139.728402,東京,
00002756,三井ガーデンホテル豊洲プレミア,東京都／豊洲,225 ,135-0061,東京都,江東区豊洲2-2-1,35.654687,139.794291,東京,
00000616,フォーシーズンズホテル丸の内 東京,東京都／丸の内・東京駅隣接　徒歩約3分,57 ,100-6277,東京都,千代田区丸の内1-11-1　パシフィックセンチュリープレイス丸の内,35.677994,139.766873,東京,
00002902,ホテルグランバッハ東京銀座,東京都／銀座,144 ,104-0061,東京都,中央区銀座５丁目13番12号,35.66868,139.766361,東京,
00002024,ザ ロイヤルパークホテル 東京羽田,東京都／羽田空港,313 ,144-0041,東京都,大田区羽田空港2-6-5 羽田空港第3旅客ターミナルビル内,35.546926,139.768204,東京,
00003089,ホテルメトロポリタン 羽田,東京都／大田区,237 ,144-0041,東京都,大田区羽田空港1-1-4　HANEDA　INNOVATION　CITY　ZONE　A,35.549025,139.755041,東京,
00000943,コンラッド東京,東京都／汐留・新橋,291 ,105-7337,東京都,港区東新橋1-9-1,35.663162,139.761204,東京,
00001547,庭のホテル　東京,東京都／水道橋,229 ,101-0061,東京都,千代田区神田三崎町1-1-16,35.700622,139.75667,東京,
00000007,ハイアット リージェンシー 東京,東京都／新宿西口,746 ,160-0023,東京都,新宿区西新宿2-7-2,35.690901,139.691042,東京,
00000029,ヒルトン東京,東京都／新宿西口,830 ,160-0023,東京都,新宿区西新宿6-6-2,35.692554,139.691073,東京,
00002372,高輪 花香路（グランドプリンスホテル高輪内）,東京都／JR品川駅徒歩約5分,16 ,108-8612,東京都,港区高輪3-13-1,35.630948,139.735279,東京,
00000862,メルキュール東京銀座,東京都／銀座一丁目駅直結,208 ,104-0061,東京都,中央区銀座2-9-4,35.672855,139.768367,東京,
00000136,コートヤード・マリオット 銀座東武ホテル,東京都／銀座六丁目,196 ,104-0061,東京都,中央区銀座6-14-10,35.668533,139.764921,東京,
00001946,東京マリオットホテル,東京都／品川,249 ,140-0001,東京都,品川区北品川4-7-36,35.62149,139.737237,東京,
00001982,コートヤード・バイ・マリオット 東京ステーション,東京都／京橋駅隣接・東京駅 徒歩約4分,150 ,104-0031,東京都,中央区京橋2-1-3,35.677846,139.769764,東京,
00000070,横浜ベイホテル東急,神奈川県／横浜・みなとみらい,480 ,220-8543,神奈川県,横浜市西区みなとみらい2-3-7,35.456983,139.635233,横浜,
00002638,ザ・カハラ・ホテル＆リゾート 横浜,神奈川県／横浜・みなとみらい,146 ,220-0012,神奈川県,横浜市西区みなとみらい1-1-3,35.462537,139.6335,横浜,
00002766,ハイアット リージェンシー 横浜,神奈川県／横浜・山下町,315 ,231-8340,神奈川県,横浜市中区山下町280-2,35.445816,139.645245,横浜,
